FileName,Chamber,...3,file,incapacitation,Rvar,date,group,chamber,rep,genotype,cross
2021-04-07_RNAi-51511.51941-2_group1,20,NA,2021-04-07_RNAi-51511.51941-2_group1_20,39.029,1.7535000000000025,2021-04-07,group1,20,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,21,NA,2021-04-07_RNAi-51511.51941-2_group1_21,43.442,6.170799999999986,2021-04-07,group1,21,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,22,NA,2021-04-07_RNAi-51511.51941-2_group1_22,65.989,1.8097999999999956,2021-04-07,group1,22,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,23,NA,2021-04-07_RNAi-51511.51941-2_group1_23,60.908,4.495100000000008,2021-04-07,group1,23,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,24,NA,2021-04-07_RNAi-51511.51941-2_group1_24,44.498,2.1470999999999947,2021-04-07,group1,24,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,26,NA,2021-04-07_RNAi-51511.51941-2_group1_26,68.334,3.135600000000011,2021-04-07,group1,26,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,27,NA,2021-04-07_RNAi-51511.51941-2_group1_27,51.476,1.997099999999989,2021-04-07,group1,27,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,28,NA,2021-04-07_RNAi-51511.51941-2_group1_28,54.832,4.1007999999999925,2021-04-07,group1,28,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,29,NA,2021-04-07_RNAi-51511.51941-2_group1_29,64.29,2.9641999999999484,2021-04-07,group1,29,2,51511,51941
2021-04-07_RNAi-51511.51941-2_group1,30,NA,2021-04-07_RNAi-51511.51941-2_group1_30,71.354,3.1111999999999966,2021-04-07,group1,30,2,51511,51941
2021-04-07_RNAi-60074.3954-2_group1,20,NA,2021-04-07_RNAi-60074.3954-2_group1_20,112.003,5.891300000000001,2021-04-07,group1,20,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,21,NA,2021-04-07_RNAi-60074.3954-2_group1_21,86.794,2.0942999999999756,2021-04-07,group1,21,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,22,NA,2021-04-07_RNAi-60074.3954-2_group1_22,107.644,1.823000000000036,2021-04-07,group1,22,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,23,NA,2021-04-07_RNAi-60074.3954-2_group1_23,96.064,7.665900000000022,2021-04-07,group1,23,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,24,NA,2021-04-07_RNAi-60074.3954-2_group1_24,105.402,8.963999999999999,2021-04-07,group1,24,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,26,NA,2021-04-07_RNAi-60074.3954-2_group1_26,80.7,3.883399999999938,2021-04-07,group1,26,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,27,NA,2021-04-07_RNAi-60074.3954-2_group1_27,61.104,7.030900000000003,2021-04-07,group1,27,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,28,NA,2021-04-07_RNAi-60074.3954-2_group1_28,86.794,1.790399999999977,2021-04-07,group1,28,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,29,NA,2021-04-07_RNAi-60074.3954-2_group1_29,51.977,5.7695999999999685,2021-04-07,group1,29,2,60074,3954
2021-04-07_RNAi-60074.3954-2_group1,30,NA,2021-04-07_RNAi-60074.3954-2_group1_30,40.255,3.573199999999929,2021-04-07,group1,30,2,60074,3954
2021-04-07_RNAi-60074.51941-2_group1,20,NA,2021-04-07_RNAi-60074.51941-2_group1_20,43.323,1.4937999999999647,2021-04-07,group1,20,2,60074,51941
2021-04-07_RNAi-60074.51941-2_group1,21,NA,2021-04-07_RNAi-60074.51941-2_group1_21,69.086,8.111100000000022,2021-04-07,group1,21,2,60074,51941
2021-04-07_RNAi-60074.51941-2_group1,22,NA,2021-04-07_RNAi-60074.51941-2_group1_22,65.256,2.08280000000002,2021-04-07,group1,22,2,60074,51941
2021-04-07_RNAi-60074.51941-2_group1,23,NA,2021-04-07_RNAi-60074.51941-2_group1_23,5.078,1.4002000000000123,2021-04-07,group1,23,2,60074,51941
2021-04-07_RNAi-60074.51941-2_group1,24,NA,2021-04-07_RNAi-60074.51941-2_group1_24,43.323,2.5191000000000088,2021-04-07,group1,24,2,60074,51941
2021-04-07_RNAi-60074.51941-2_group1,26,NA,2021-04-07_RNAi-60074.51941-2_group1_26,41.159,1.6721000000000004,2021-04-07,group1,26,2,60074,51941
2021-04-07_RNAi-60074.51941-2_group1,27,NA,2021-04-07_RNAi-60074.51941-2_group1_27,34.124,1.2373000000000047,2021-04-07,group1,27,2,60074,51941
