"feature","id","pval","qval","tname"
"gene","MSTRG.7743",0.000294531500706907,0.00122460765023278,"FBtr0072084"
"gene","MSTRG.977",0.000294566159778409,0.00122460765023278,"FBtr0077543"
"gene","MSTRG.7466",0.000294655036458646,0.00122460765023278,"FBtr0071762"
"gene","MSTRG.3302",0.000296094408612113,0.00122995414982366,"FBtr0346591"
"gene","MSTRG.1900",0.000297373743535556,0.00123463068947493,"MSTRG.1900.1"
"gene","MSTRG.6305",0.000297649690175428,0.00123487827005428,"FBtr0087262"
"gene","MSTRG.1083",0.000297740483167774,0.00123487827005428,"MSTRG.1083.1"
"gene","MSTRG.10458",0.000298382714966294,0.00123690401740151,"FBtr0075884"
"gene","MSTRG.15227",0.000299001480378314,0.00123883045090283,"FBtr0083795"
"gene","MSTRG.7396",0.000299599034351283,0.00124066706192226,"FBtr0345487"
"gene","MSTRG.13962",0.000300865330749911,0.00124526968084961,"FBtr0299566"
"gene","MSTRG.12974",0.000301395391346326,0.0012468218812794,"MSTRG.12974.2"
"gene","MSTRG.20388",0.00030484044591228,0.00126042512392111,"FBtr0112532"
"gene","MSTRG.15707",0.000305279527693436,0.00126159196388007,"FBtr0084272"
"gene","MSTRG.6786",0.000305585983112255,0.00126220979773434,"FBtr0340288"
"gene","MSTRG.10518",0.000306381016634827,0.00126484401220599,"MSTRG.10518.1"
"gene","MSTRG.18642",0.000307044988099747,0.00126693473283641,"FBgn0053222"
"gene","MSTRG.4821",0.000308720588333089,0.00127319536993574,"FBtr0310025"
"gene","MSTRG.2544",0.000309016344942736,0.00127376188930266,"FBtr0336855"
"gene","MSTRG.11622",0.000312367460327589,0.00128691553071438,"FBtr0078216"
"gene","MSTRG.6234",0.000316695431427871,0.00130407816668865,"FBtr0087386"
"gene","MSTRG.17187",0.00031687715328732,0.00130415868307914,"FBtr0085793"
"gene","MSTRG.399",0.00031721245387506,0.0013048708716436,"FBtr0343779"
"gene","MSTRG.7555",0.000318248958684153,0.00130846529945703,"FBtr0071856"
"gene","MSTRG.4933",0.000319138200123525,0.00131084128799116,"FBtr0345935"
"gene","MSTRG.14765",0.000319152852758853,0.00131084128799116,"FBtr0083358"
"gene","MSTRG.20245",0.000320315264000337,0.00131494402914278,"MSTRG.20245.1"
"gene","MSTRG.19767",0.000320679255563339,0.00131576661900019,"FBtr0330405"
"gene","MSTRG.1140",0.000322190938697675,0.00132129501734151,"FBtr0079058"
"gene","MSTRG.15717",0.000322980424227737,0.00132385757983663,"FBtr0084305"
"gene","MSTRG.18938",0.000323754468372628,0.00132635427134624,"FBtr0071388"
"gene","MSTRG.5273",0.000324389808772585,0.00132828046952603,"FBtr0339411"
"gene","MSTRG.5741",0.000324921945040524,0.0013297823318147,"FBtr0087881"
"gene","MSTRG.4644",0.000326026391078482,0.00133362372179713,"FBtr0307502"
"gene","MSTRG.11336",0.000327881356191884,0.00134052967284958,"FBtr0091666"
"gene","MSTRG.1388",0.000328935911804606,0.00134415782659179,"FBtr0079243"
"gene","MSTRG.12393",0.000333454701048952,0.00136193128787998,"FBtr0309750"
"gene","MSTRG.5275",0.000334595945935434,0.00136589878031105,"FBtr0088433"
"gene","MSTRG.7489",0.000334830719478818,0.0013661636966254,"FBtr0301476"
"gene","MSTRG.15424",0.000335901027896934,0.00136983573344176,"FBtr0333324"
"gene","MSTRG.18327",0.000336427343818446,0.0013712867202169,"FBtr0331169"
"gene","MSTRG.7692",0.000337991372277302,0.00137696383781867,"MSTRG.7692.2"
"gene","MSTRG.18722",0.000338733605929953,0.00137928894120946,"FBtr0339652"
"gene","MSTRG.6378",0.000339259590093732,0.00138073159085718,"FBtr0087130"
"gene","MSTRG.5061",0.000340886053910583,0.00138664928960491,"FBtr0088653"
"gene","MSTRG.14474",0.000342181223558002,0.00139121405452652,"MSTRG.14474.1"
"gene","MSTRG.7346",0.000342494892919598,0.00139178571443123,"FBtr0071703"
"gene","MSTRG.9083",0.000343095448442243,0.00139352201836996,"FBtr0077121"
"gene","MSTRG.10476",0.000345109385679998,0.00140099428553182,"FBtr0075832"
"gene","MSTRG.5730",0.000345620746499686,0.00140236228221518,"MSTRG.5730.1"
"gene","MSTRG.9620",0.000346033412787716,0.00140332864631307,"FBtr0076636"
"gene","MSTRG.7353",0.000346895930560365,0.00140545505376765,"FBtr0071653"
"gene","MSTRG.6320",0.0003469072720379,0.00140545505376765,"FBtr0087264"
"gene","MSTRG.14201",0.000347918518581958,0.00140884225903127,"FBtr0082703"
"gene","MSTRG.18277",0.000352218722139419,0.00142553747531213,"FBtr0070832"
"gene","MSTRG.8343",0.000352559266720176,0.0014261979994787,"FBtr0072679"
"gene","MSTRG.5027",0.000352867866520223,0.00142633931892075,"FBtr0088709"
"gene","MSTRG.2611",0.000352948923731944,0.00142633931892075,"FBtr0080497"
"gene","MSTRG.14134",0.000353531140551033,0.00142797460186409,"FBtr0082632"
"gene","MSTRG.3723",0.000354246126794577,0.00143014425285241,"FBtr0333011"
"gene","MSTRG.14037",0.000354777453729693,0.00143157063868249,"MSTRG.14037.1"
"gene","MSTRG.15235",0.000355248868371127,0.00143275396160512,"MSTRG.15235.1"
"gene","MSTRG.11463",0.000356552517695397,0.00143716656088489,"FBtr0302381"
"gene","MSTRG.3624",0.000356700379946062,0.00143716656088489,"FBtr0081358"
"gene","MSTRG.2113",0.000356957674551461,0.00143748303392231,"FBtr0079996"
"gene","MSTRG.18621",0.000357956375944823,0.00144078337104518,"FBtr0071076"
"gene","MSTRG.3683",0.000358957102928881,0.00144408855515461,"FBtr0081403"
"gene","MSTRG.5764",0.000360192282257366,0.00144833316695687,"FBtr0087854"
"gene","MSTRG.15646",0.000361537275324175,0.00145301487664019,"FBtr0084239"
"gene","MSTRG.19896",0.000363039740831628,0.00145832447341056,"FBtr0340417"
"gene","MSTRG.8852",0.000363257018142216,0.00145846876679965,"FBtr0073209"
"gene","MSTRG.10444",0.000364217393737487,0.0014615949503178,"FBtr0075875"
"gene","MSTRG.3722",0.000366082538307611,0.00146834701898743,"FBtr0081449"
"gene","MSTRG.857",0.000368047295648766,0.00147549170070158,"FBtr0077655"
"gene","MSTRG.19462",0.000368341517928084,0.00147593546944576,"FBtr0073763"
"gene","MSTRG.6794",0.000369560431721982,0.00148008216728495,"FBtr0086749"
"gene","MSTRG.14547",0.000372089745512172,0.00148947025057685,"FBtr0310386"
"gene","MSTRG.4844",0.000374136532867553,0.00149691840662729,"FBtr0309866"
"gene","MSTRG.9834",0.000376993885752075,0.00150760061124723,"FBtr0076398"
"gene","MSTRG.1352",0.00037782545176368,0.00151017509099578,"FBtr0079190"
"gene","MSTRG.14197",0.000382024405300996,0.00152619983478917,"FBtr0082721"
"gene","MSTRG.17705",0.000384197605783676,0.00153411973471317,"FBtr0070312"
"gene","MSTRG.10391",0.000385682944381793,0.00153928647082798,"FBtr0075971"
"gene","MSTRG.18078",0.000386612126959562,0.00154222952629405,"FBtr0070678"
"gene","MSTRG.18289",0.000387123395205302,0.00154350339327766,"FBtr0070830"
"gene","MSTRG.18205",0.000388974361259731,0.00155011487277044,"FBtr0070850"
"gene","MSTRG.16797",0.000390189513415518,0.0015541872545258,"FBtr0334534"
"gene","MSTRG.2067",0.000391251536516979,0.00155764596864829,"FBtr0343653"
"gene","MSTRG.3409",0.0003915819599416,0.00155819006524015,"FBtr0081143"
"gene","MSTRG.8333",0.000393853989323567,0.00156645587642934,"FBtr0072728"
"gene","MSTRG.4849",0.000397432041255641,0.00157990532663266,"MSTRG.4849.1"
"gene","MSTRG.2415",0.000397658259301936,0.00158002357772044,"FBtr0080331"
"gene","MSTRG.4784",0.000399162252853191,0.00158451461310011,"FBtr0088971"
"gene","MSTRG.13814",0.000399182617028204,0.00158451461310011,"FBtr0082275"
"gene","MSTRG.14293",0.000402247334211125,0.00159589198901128,"FBtr0344643"
"gene","MSTRG.18018",0.000402488647927912,0.00159606198552084,"FBtr0070669"
"gene","MSTRG.5493",0.000403254376841966,0.00159831034921789,"FBtr0088161"
"gene","MSTRG.5317",0.000405349161519464,0.00160582165366479,"FBtr0088360"
"gene","MSTRG.2086",0.000408514422774453,0.00161756424813006,"FBtr0080086"
"gene","MSTRG.15464",0.000412410531406726,0.00163218774290004,"FBtr0084049"
"gene","MSTRG.16694",0.0004130784801194,0.00163402712106257,"MSTRG.16694.1"
"gene","MSTRG.13475",0.000413406116582249,0.00163451916890582,"FBtr0334331"
"gene","MSTRG.10854",0.000413639852397063,0.00163463965256864,"FBtr0075519"
"gene","MSTRG.8138",0.000414352157713793,0.0016360105932734,"MSTRG.8138.1"
"gene","MSTRG.16162",0.000414393630750798,0.0016360105932734,"FBtr0084760"
"gene","MSTRG.18833",0.00041815460812944,0.00165004875298182,"FBtr0071267"
"gene","MSTRG.10152",0.000418770431903193,0.00165166837340141,"FBtr0076093"
"gene","MSTRG.2105",0.000419034166988297,0.00165189841711759,"FBtr0079992"
"gene","MSTRG.11345",0.000420050813163653,0.00165509487479769,"FBtr0308813"
"gene","MSTRG.19372",0.000420719387114299,0.00165633667099878,"MSTRG.19372.2"
"gene","MSTRG.15",0.00042077789341588,0.00165633667099878,"MSTRG.15.1"
"gene","MSTRG.4475",0.000421868120832114,0.0016598157669921,"FBtr0309846"
"gene","MSTRG.13338",0.000423048306162688,0.0016636452215943,"FBtr0081792"
"gene","MSTRG.9590",0.000423890035670782,0.00166614059964048,"FBtr0076676"
"gene","MSTRG.15700",0.000424477675966428,0.00166763530538447,"MSTRG.15700.2"
"gene","MSTRG.20194",0.000426949321306491,0.00167652658298184,"FBtr0074462"
"gene","MSTRG.13538",0.000427573904769774,0.00167815975703198,"FBtr0081978"
"gene","MSTRG.4752",0.000429695307078148,0.00168566324854755,"FBtr0089050"
"gene","MSTRG.10732",0.000430285332417846,0.00168715487240581,"FBtr0075648"
"gene","MSTRG.15806",0.00043050983872861,0.00168721253560209,"FBtr0084374"
"gene","MSTRG.15142",0.000432683953700996,0.00169490713865729,"FBtr0083730"
"gene","MSTRG.6538",0.000433303549458364,0.00169650786014808,"FBtr0087006"
"gene","MSTRG.8009",0.000433580179401982,0.00169676486751861,"FBtr0072443"
"gene","MSTRG.979",0.000435972081112235,0.00170529546512869,"FBtr0077540"
"gene","MSTRG.20345",0.000436929426872346,0.00170820926150093,"FBtr0074615"
"gene","MSTRG.1951",0.000437331728264878,0.00170895129188831,"MSTRG.1951.3"
"gene","MSTRG.17724",0.000438531500191353,0.00171265626486745,"FBtr0089990"
"gene","MSTRG.9330",0.00043870578284344,0.00171265626486745,"FBtr0076946"
"gene","MSTRG.2605",0.000441003795451644,0.00172079210238822,"FBtr0080467"
"gene","MSTRG.517",0.000441729755211617,0.00172278889011243,"FBtr0334794"
"gene","MSTRG.19180",0.000442118736711516,0.00172347013118469,"FBtr0340293"
"gene","MSTRG.5674",0.000443884956630614,0.00172951687074777,"MSTRG.5674.1"
"gene","MSTRG.16894",0.000445125596843288,0.00173351092000664,"FBtr0085463"
"gene","MSTRG.659",0.000446635503867476,0.00173854923625472,"MSTRG.659.1"
"gene","MSTRG.5495",0.000446859895228413,0.00173858116953406,"FBtr0088122"
"gene","MSTRG.15438",0.000447461438621177,0.00173865032153628,"FBtr0084043"
"gene","MSTRG.15372",0.000447507260857405,0.00173865032153628,"FBtr0083937"
"gene","MSTRG.10239",0.000447526257843833,0.00173865032153628,"FBtr0076032"
"gene","MSTRG.13883",0.000449074673026573,0.00174382352509884,"FBtr0082344"
"gene","MSTRG.3928",0.000451980147488595,0.00175425885429695,"FBtr0085955"
"gene","MSTRG.5703",0.000454168194424787,0.00176158890315396,"FBtr0114521"
"gene","MSTRG.7258",0.000454306812377681,0.00176158890315396,"FBtr0071530"
"gene","MSTRG.6567",0.000455428481172859,0.00176508715450223,"FBtr0086987"
"gene","MSTRG.2033",0.000456730585954856,0.00176928100782705,"FBtr0343738"
"gene","MSTRG.14889",0.000462595931908671,0.00179113937622029,"FBtr0083456"
"gene","MSTRG.13869",0.000463809974648344,0.00179497584991433,"FBtr0082338"
"gene","MSTRG.16707",0.000464171727633467,0.00179551180068703,"FBtr0085320"
"gene","MSTRG.10947",0.000465044212938359,0.00179802190406264,"FBtr0075381"
"gene","MSTRG.16256",0.000465579326783372,0.00179922582700234,"FBtr0343172"
"gene","MSTRG.15593",0.000466061042767252,0.00180022233714421,"FBtr0084186"
"gene","MSTRG.1659",0.000467852190575768,0.00180627331570347,"FBtr0079493"
"gene","MSTRG.5994",0.000468757603841574,0.00180890050388385,"FBtr0087578"
"gene","MSTRG.11404",0.0004690963613323,0.00180892794120537,"FBtr0075017"
"gene","MSTRG.21071",0.000469214584102762,0.00180892794120537,"MSTRG.21071.1"
"gene","MSTRG.17207",0.000469692110186104,0.00180946019878429,"FBtr0085831"
"gene","MSTRG.3568",0.000469802647980799,0.00180946019878429,"FBtr0089395"
"gene","MSTRG.2319",0.000471327639652408,0.00181446475734067,"FBtr0080242"
"gene","MSTRG.2780",0.000473064296076076,0.00182027898040373,"FBtr0080624"
"gene","MSTRG.17510",0.000473367536473202,0.00182057471464251,"FBtr0070160"
"gene","MSTRG.8403",0.000478140825980189,0.00183805378706151,"FBtr0302024"
"gene","MSTRG.20501",0.000478751421058132,0.00183952170480148,"FBtr0074748"
"gene","MSTRG.14851",0.000479245244885518,0.00183989002654885,"FBtr0339173"
"gene","MSTRG.3643",0.000479304850238726,0.00183989002654885,"MSTRG.3643.1"
"gene","MSTRG.20830",0.000481682087448809,0.00184813327636609,"MSTRG.20830.1"
"gene","MSTRG.15359",0.000482393336452613,0.00184997959549448,"MSTRG.15359.1"
"gene","MSTRG.2401",0.000482849367625215,0.00185084586007721,"FBtr0080295"
"gene","MSTRG.16085",0.000483866879840367,0.001853862528669,"FBtr0084693"
"gene","MSTRG.15658",0.000484121723496322,0.00185395566683687,"FBtr0299515"
"gene","MSTRG.9400",0.000486577812287114,0.00186247442475629,"FBtr0332732"
"gene","MSTRG.8912",0.000487800653231285,0.00186626681888011,"FBtr0330179"
"gene","MSTRG.4920",0.000489399984140881,0.00187149532689537,"FBtr0300658"
"gene","MSTRG.7998",0.000489985524769976,0.00187284391169208,"FBtr0333814"
"gene","MSTRG.1562",0.00049039678454843,0.00187352538780925,"FBtr0344708"
"gene","MSTRG.7039",0.000491396452285131,0.00187645311931483,"MSTRG.7039.1"
"gene","MSTRG.7184",0.000497922400360951,0.00190017142670052,"MSTRG.7184.2"
"gene","MSTRG.20493",0.000498080249625055,0.00190017142670052,"FBtr0074761"
"gene","MSTRG.15344",0.000498480295334724,0.00190079589145655,"FBtr0083905"
"gene","MSTRG.1697",0.000500889287621487,0.00190907661187298,"FBtr0079642"
"gene","MSTRG.9874",0.000503509287098081,0.00191815333341675,"FBtr0304675"
"gene","MSTRG.5826",0.000504677707089951,0.00192169418580369,"FBtr0087738"
"gene","MSTRG.16786",0.000505878427108364,0.00192535461940628,"MSTRG.16786.1"
"gene","MSTRG.8885",0.000507018155795125,0.00192877956901816,"FBtr0073232"
"gene","MSTRG.2005",0.000508540741665731,0.00193365704230535,"FBtr0079894"
"gene","MSTRG.12427",0.000510231697603558,0.00193916980724377,"MSTRG.12427.1"
"gene","MSTRG.17319",0.000511018068422242,0.00194124105160684,"MSTRG.17319.1"
"gene","MSTRG.4712",0.000512596483493999,0.00194631771494747,"FBtr0086181"
"gene","MSTRG.2291",0.000516799188205352,0.00196134925509554,"FBtr0080222"
"gene","MSTRG.13539",0.00051844593843775,0.00196667086646999,"FBtr0081982"
"gene","MSTRG.5752",0.000519414119347861,0.00196941459113413,"FBtr0087871"
"gene","MSTRG.17631",0.000520980265469984,0.00197442191089048,"FBtr0303264"
"gene","MSTRG.17774",0.000522482384574419,0.00197918197680051,"MSTRG.17774.4"
"gene","MSTRG.4819",0.000523199223368964,0.00198096429111733,"MSTRG.4819.2"
"gene","MSTRG.11007",0.000525076516155187,0.00198713663196236,"FBtr0075360"
"gene","MSTRG.3187",0.000526204772335115,0.00199046979262417,"FBtr0305683"
"gene","MSTRG.1347",0.00052815292421371,0.00199609138185272,"FBtr0079187"
"gene","MSTRG.14552",0.000528187324121188,0.00199609138185272,"FBtr0083066"
"gene","MSTRG.16899",0.000531113524629756,0.00200620712309652,"FBtr0085458"
"gene","MSTRG.3392",0.000531632837298401,0.00200708513462234,"FBtr0081185"
"gene","MSTRG.7100",0.000531845115876672,0.00200708513462234,"FBtr0342673"
"gene","MSTRG.13441",0.000532851232347031,0.00200993884171427,"FBtr0081881"
"gene","MSTRG.6132",0.000533305332148237,0.00201070861750404,"MSTRG.6132.1"
"gene","MSTRG.8404",0.000536260838153502,0.00202026911709844,"FBtr0331462"
"gene","MSTRG.6618",0.000536376394898674,0.00202026911709844,"MSTRG.6618.1"
"gene","MSTRG.13827",0.00053659473192269,0.00202026911709844,"FBtr0113217"
"gene","MSTRG.17765",0.000538543714308171,0.00202665818926828,"FBtr0070386"
"gene","MSTRG.5206",0.000540328119336575,0.00203242223372532,"FBtr0302050"
"gene","MSTRG.8554",0.000542653200688248,0.00204021366990878,"FBtr0072963"
"gene","MSTRG.15956",0.000543313755796415,0.00204174262809101,"FBtr0333200"
"gene","MSTRG.18421",0.000544542279517612,0.00204448025270436,"FBtr0070956"
"gene","MSTRG.17723",0.000544550696504942,0.00204448025270436,"FBtr0070314"
"gene","MSTRG.15628",0.000546306678156361,0.00205011586828439,"FBtr0300006"
"gene","MSTRG.17050",0.000548015566097071,0.00205556958141448,"FBtr0085625"
"gene","MSTRG.5639",0.000549018729900652,0.00205837231974874,"FBtr0087986"
"gene","MSTRG.8523",0.000549430020954977,0.00205895444013044,"FBtr0072906"
"gene","MSTRG.7760",0.000551472709957923,0.002065646731943,"MSTRG.7760.1"
"gene","MSTRG.14449",0.000552466449836198,0.00206840558174241,"FBtr0334959"
"gene","MSTRG.458",0.000554528665367204,0.00207516031962916,"FBtr0078075"
"gene","MSTRG.357",0.000558255173913613,0.00208813400400618,"FBtr0330641"
"gene","MSTRG.14327",0.000562256058808996,0.00210212144348766,"FBtr0299996"
"gene","MSTRG.11508",0.000562746143010218,0.00210235127583307,"FBtr0074895"
"gene","MSTRG.3433",0.000562840375139095,0.00210235127583307,"FBtr0302890"
"gene","MSTRG.5233",0.000563416746690359,0.00210352714804265,"FBtr0088373"
"gene","MSTRG.4666",0.000564364524417549,0.00210608793752479,"FBtr0086156"
"gene","MSTRG.16671",0.000565216148794012,0.00210828769415651,"FBtr0112583"
"gene","MSTRG.19414",0.000567708051760318,0.0021166009050795,"FBtr0073721"
"gene","MSTRG.5841",0.000568953728889765,0.00211959884728852,"FBtr0087745"
"gene","MSTRG.11677",0.00056903928267793,0.00211959884728852,"FBtr0078270"
"gene","MSTRG.815",0.000570531031346411,0.00212417155281844,"FBtr0345331"
"gene","MSTRG.18942",0.000571353674858166,0.00212625000148513,"FBtr0071391"
"gene","MSTRG.10386",0.000575448249267252,0.00214049714181648,"FBtr0075975"
"gene","MSTRG.9091",0.000577602035871427,0.00214751529009617,"FBtr0077120"
"gene","MSTRG.9535",0.00057819527582692,0.00214872754537897,"FBtr0076735"
"gene","MSTRG.17657",0.000582006053228556,0.00216189038340141,"FBtr0070230"
"gene","MSTRG.5214",0.000583671744479819,0.00216707671703911,"FBtr0344698"
"gene","MSTRG.13947",0.000591049547000067,0.00219345660220329,"FBtr0082400"
"gene","MSTRG.11793",0.000596661511312213,0.00221282994190861,"FBtr0078368"
"gene","MSTRG.1232",0.000596820211887561,0.00221282994190861,"MSTRG.1232.1"
"gene","MSTRG.7710",0.000597988608449063,0.00221614027149648,"FBtr0343267"
"gene","MSTRG.14648",0.000606748313736416,0.00224756791297478,"MSTRG.14648.3"
"gene","MSTRG.18645",0.000607813700061799,0.0022504777973743,"MSTRG.18645.1"
"gene","MSTRG.10512",0.000610368108388215,0.00225889568691119,"FBtr0075857"
"gene","MSTRG.15150",0.000611029150636044,0.00226030194545311,"FBtr0299957"
"gene","MSTRG.2000",0.000612130390968524,0.00226333151390846,"FBtr0331634"
"gene","MSTRG.18428",0.000612411013959813,0.00226333151390846,"FBtr0309201"
"gene","MSTRG.1111",0.000615655894085188,0.00227427868637257,"FBtr0077383"
"gene","MSTRG.6285",0.000616512096006883,0.0022763959027031,"MSTRG.6285.4"
"gene","MSTRG.18983",0.000616802813016459,0.00227642414973766,"FBtr0071430"
"gene","MSTRG.427",0.00061729904656449,0.0022772105194824,"FBtr0078056"
"gene","MSTRG.13567",0.000618056838735281,0.00227896061307159,"FBtr0110817"
"gene","MSTRG.16228",0.000621875160339291,0.00229198901899568,"MSTRG.16228.1"
"gene","MSTRG.606",0.000622980598424805,0.00229501143954754,"MSTRG.606.2"
"gene","MSTRG.11292",0.000623456529915245,0.00229571310145531,"MSTRG.11292.1"
"gene","MSTRG.14531",0.000625208773672448,0.00230111165120083,"FBtr0083049"
"gene","MSTRG.13064",0.000628256487346102,0.00231072286474966,"FBtr0110774"
"gene","MSTRG.17352",0.000628394790500808,0.00231072286474966,"MSTRG.17352.1"
"gene","MSTRG.452",0.000634009414307357,0.00233030334088655,"FBtr0344014"
"gene","MSTRG.8559",0.00063852277292098,0.00234582007301531,"FBtr0072924"
"gene","MSTRG.5189",0.000639206089506406,0.00234725816064407,"FBtr0088463"
"gene","MSTRG.12654",0.000641844982813611,0.00235587282144549,"MSTRG.12654.1"
"gene","MSTRG.14125",0.000643764365138466,0.00236183988341403,"FBtr0082590"
"gene","MSTRG.16558",0.000646723228191037,0.00237161340679996,"FBtr0085164"
"gene","MSTRG.19120",0.00064778260830034,0.00237441555877454,"FBtr0073480"
"gene","MSTRG.10643",0.000649025840680606,0.00237788875205168,"FBtr0301239"
"gene","MSTRG.18931",0.000649443147507922,0.00237833414948029,"FBtr0089383"
"gene","MSTRG.14044",0.000651172839586267,0.00238358305687426,"MSTRG.14044.2"
"gene","MSTRG.752",0.00065481413062185,0.00239582130958186,"FBtr0077770"
"gene","MSTRG.6035",0.00065571839017009,0.00239803878751608,"FBtr0087548"
"gene","MSTRG.6302",0.000659740069678505,0.00241164983652479,"MSTRG.6302.1"
"gene","MSTRG.18496",0.00066052192618582,0.0024134108725063,"FBtr0071013"
"gene","MSTRG.4965",0.00066112265761209,0.00241450881585669,"FBtr0112411"
"gene","MSTRG.18446",0.000661475106180975,0.00241469941166927,"FBtr0070970"
"gene","MSTRG.9971",0.000663004855598226,0.00241841505529435,"MSTRG.9971.10"
"gene","MSTRG.9750",0.000663246615641544,0.00241841505529435,"FBtr0076452"
"gene","MSTRG.13506",0.000663395127080246,0.00241841505529435,"FBtr0300748"
"gene","MSTRG.7781",0.000663916520573959,0.00241921914746524,"FBtr0072130"
"gene","MSTRG.4495",0.000667001167618197,0.00242935841937751,"FBtr0086043"
"gene","MSTRG.2277",0.00066739225215362,0.00242968243178787,"FBtr0080232"
"gene","MSTRG.13969",0.000667913612615312,0.00243048021386984,"FBtr0082420"
"gene","MSTRG.7295",0.000669207180921116,0.00243408600134221,"FBtr0339088"
"gene","MSTRG.1819",0.000671273813761308,0.00244049910048302,"FBtr0079696"
"gene","MSTRG.5230",0.000671837583093415,0.00244144502631597,"MSTRG.5230.1"
"gene","MSTRG.17848",0.000674557838602263,0.00245022318791301,"FBtr0070446"
"gene","MSTRG.15082",0.000676212684721289,0.00245512524177364,"FBtr0083671"
"gene","MSTRG.6909",0.000676709734056979,0.00245582115581509,"MSTRG.6909.4"
"gene","MSTRG.10448",0.000677817232914713,0.00245873080157876,"FBtr0075896"
"gene","MSTRG.15984",0.00067949788300059,0.00246288696753994,"FBtr0084577"
"gene","MSTRG.17028",0.000679847311746862,0.00246288696753994,"FBtr0113598"
"gene","MSTRG.17505",0.000679881754282352,0.00246288696753994,"MSTRG.17505.5"
"gene","MSTRG.1417",0.000684052303712157,0.00247687916544492,"FBtr0345720"
"gene","MSTRG.5717",0.000684678299432528,0.00247803010082646,"FBtr0087941"
"gene","MSTRG.18907",0.000686189911263124,0.00248238383552769,"FBtr0333335"
"gene","MSTRG.7576",0.000688015241872231,0.00248786806435993,"FBtr0071862"
"gene","MSTRG.19737",0.000693163568100674,0.00250535793917556,"FBtr0073964"
"gene","MSTRG.7619",0.000695164051642605,0.00251145970499094,"FBtr0071902"
"gene","MSTRG.19727",0.000696625429774222,0.00251560920801271,"FBtr0073961"
"gene","MSTRG.14313",0.000698172043947287,0.00252006264695874,"FBtr0082844"
"gene","MSTRG.8728",0.000699073601664768,0.00252218479344462,"FBtr0073145"
"gene","MSTRG.6843",0.000700051756447384,0.00252458126697303,"FBtr0086671"
"gene","MSTRG.8865",0.000701086737560419,0.00252718043185159,"FBtr0073217"
"gene","MSTRG.17668",0.000701747697975152,0.00252842965372589,"FBtr0070292"
"gene","MSTRG.6777",0.000704421613327511,0.00253692727916697,"FBtr0086735"
"gene","MSTRG.4345",0.000704782490980937,0.00253709077550076,"MSTRG.4345.1"
"gene","MSTRG.13633",0.000709763611452807,0.00255387873078455,"MSTRG.13633.1"
"gene","MSTRG.15387",0.000712075504631926,0.00256105152426205,"FBtr0113584"
"gene","MSTRG.7151",0.000712761954656638,0.00256237444763017,"FBtr0086294"
"gene","MSTRG.19616",0.00071429281184332,0.00256503983600123,"MSTRG.19616.2"
"gene","MSTRG.5947",0.000714342166814541,0.00256503983600123,"FBtr0087634"
"gene","MSTRG.8886",0.000714460237831727,0.00256503983600123,"FBtr0073242"
"gene","MSTRG.4826",0.000718286485096753,0.00257762602103886,"MSTRG.4826.1"
"gene","MSTRG.10851",0.000721277902281381,0.00258720646304499,"MSTRG.10851.2"
"gene","MSTRG.17864",0.000723155104293216,0.00259254414973856,"FBtr0345318"
"gene","MSTRG.4449",0.00072341072768134,0.00259254414973856,"FBtr0111273"
"gene","MSTRG.13245",0.000723870158398698,0.00259303510638857,"MSTRG.13245.2"
"gene","MSTRG.9090",0.00072559980465714,0.00259701405054078,"FBtr0077098"
"gene","MSTRG.14750",0.0007256267808462,0.00259701405054078,"FBtr0083308"
"gene","MSTRG.8830",0.000728403143742229,0.00260579096173265,"FBtr0333137"
"gene","MSTRG.20390",0.000729200992736101,0.00260748527504834,"FBtr0074665"
"gene","MSTRG.9505",0.000738026356054355,0.00263787020239517,"FBtr0076753"
"gene","MSTRG.11597",0.00073877678716372,0.00263937935245252,"FBtr0078233"
"gene","MSTRG.3432",0.000739630208648645,0.0026412549458048,"FBtr0332578"
"gene","MSTRG.8701",0.000741792149967724,0.00264779958723499,"FBtr0073061"
"gene","MSTRG.1672",0.000742406782252902,0.0026488041448409,"FBtr0343420"
"gene","MSTRG.8501",0.000742732323627981,0.0026488041448409,"FBtr0072915"
"gene","MSTRG.16973",0.000743256862812514,0.00264949986291588,"FBtr0334706"
"gene","MSTRG.19601",0.00074643937742902,0.00265966569485342,"FBtr0333429"
"gene","MSTRG.13945",0.000749718617824913,0.00267016701707172,"FBtr0308211"
"gene","MSTRG.8326",0.000750489733430393,0.00267173016212803,"MSTRG.8326.1"
"gene","MSTRG.7205",0.000751924021598072,0.00267565176181048,"FBtr0342721"
"gene","MSTRG.15412",0.000753782950011272,0.0026810802671343,"FBtr0083971"
"gene","MSTRG.7569",0.000764099224765502,0.00271657204490016,"FBtr0112749"
"gene","MSTRG.15821",0.000769093204946114,0.00273192659928708,"FBtr0084410"
"gene","MSTRG.2141",0.000769097465902258,0.00273192659928708,"FBtr0080021"
"gene","MSTRG.165",0.000773735468778014,0.0027471879204913,"MSTRG.165.1"
"gene","MSTRG.18802",0.000779694929209152,0.0027671256048985,"FBtr0071342"
"gene","MSTRG.16664",0.000782040465950873,0.00277422559646093,"MSTRG.16664.1"
"gene","MSTRG.8678",0.00078293771515825,0.0027761839088636,"MSTRG.8678.1"
"gene","MSTRG.7732",0.000785951660822959,0.00278564268679517,"MSTRG.7732.1"
